,ETHNICITY,TERRITORY,ACADEMIC_INTEREST_1,ACADEMIC_INTEREST_2,Enroll,TOTAL_CONTACTS,SELF_INIT_CNTCTS,SOLICITED_CNTCTS,CAMPUS_VISIT,CONTACT_CODE1,IRSCHOOL,satscore,sex,mailq,telecq,premiere,interest,stuemail,init_span,int1rat,int2rat,hscrat,avg_income,distance,Instate
1199,C,5,Unknown,Unknown,0,1,0,1,0,P06,030143,1378.3333333333333,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,42577.0,895.5382537675815,N
1200,N,5,EDU,ATH,0,2,1,1,0,CWY,030259,1356.6666666666667,0.0,1,,0,0,0,17,0.0100334448160535,0.0,0.0,42577.0,895.5382537675815,N
1201,C,5,Unknown,Unknown,0,1,0,1,0,CLD,030327,1335.0,1.0,1,,0,0,0,27,0.0171827456595668,0.0203800021229168,0.0,50547.0,903.4269645701312,N
1202,C,5,Unknown,Unknown,0,2,1,1,0,PRC,447290,1313.3333333333333,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,62538.0,908.4303839972918,N
1203,N,8,PSY,Unknown,0,2,1,1,0,P06,030573,1291.6666666666667,1.0,1,,0,0,0,18,0.0291878172588832,0.0203800021229168,0.0,31515.0,1037.3996246329946,N
1204,H,5,BIO,NSC,1,3,3,0,0,LMI,030256,1270.0,0.0,1,,0,0,1,13,0.0199692780337941,0.1666666666666666,0.3333333333333333,67401.0,898.7336897969425,N
1205,N,5,PSY,Unknown,0,2,1,1,0,P06,030531,1190.0,1.0,1,,0,0,0,19,0.0291878172588832,0.0203800021229168,0.0,35296.0,812.4896793922684,N
1206,C,5,JOU,Unknown,1,8,7,0,1,LEG,030503,1110.0,1.0,1,,0,1,1,28,0.0421052631578947,0.0203800021229168,0.0555555555555555,54016.0,812.6549906280626,N
1207,C,5,PMED,BIO,1,3,3,0,1,LMA,030476,1300.0,1.0,1,,0,0,1,7,0.0533088235294117,0.066420664206642,0.1333333333333333,63756.0,818.2093371244185,N
1208,N,5,BCH,Unknown,0,2,1,1,0,P06,030473,1213.3333333333333,1.0,1,,0,0,0,18,0.0,0.0203800021229168,0.0,61390.0,820.6476161775163,N
1209,C,5,Unknown,Unknown,0,2,1,0,0,LDZ,030485,1126.6666666666667,0.0,1,,0,0,0,13,0.0171827456595668,0.0203800021229168,0.0,45370.0,825.2795233210419,N
1210,C,5,Unknown,Unknown,1,6,5,0,0,PHN,030513,1040.0,1.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.3333333333333333,56674.0,809.6179003215572,N
1211,N,5,PHY,Unknown,0,1,0,1,0,P04,447290,1145.0,0.0,1,,0,0,1,30,0.0,0.0203800021229168,0.0376516305204012,66411.0,813.5467482883785,N
1212,C,5,PSY,Unknown,1,7,7,0,0,EML,030476,1250.0,1.0,1,,0,0,1,18,0.0291878172588832,0.0203800021229168,0.1333333333333333,66411.0,813.5467482883785,N
1213,C,5,Unknown,Unknown,0,1,0,0,0,RFT,030480,1190.0,1.0,1,,0,0,0,12,0.0171827456595668,0.0203800021229168,0.0,66411.0,813.5467482883785,N
1214,C,5,MED,Unknown,0,1,0,0,0,CIP,030105,1130.0,1.0,4,,0,0,0,33,0.0128700128700128,0.0203800021229168,0.0,36113.0,888.2092211401742,N
1215,C,5,CFS,JOU,1,8,8,0,0,LMI,030345,1070.0,1.0,1,,1,0,1,13,0.0272727272727272,0.0283018867924528,0.3333333333333333,37423.0,919.341497339285,N
1216,C,5,Unknown,Unknown,0,2,1,0,0,LDZ,320465,1146.6666666666667,1.0,1,,0,0,0,12,0.0171827456595668,0.0203800021229168,0.0,30326.0,570.3728696567996,N
1217,C,5,MUS,Unknown,0,1,0,1,0,HCD,447290,1223.3333333333333,1.0,1,,0,0,1,30,0.0058823529411764,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,N
1218,A,5,Unknown,Unknown,1,13,11,2,0,P06,320545,1300.0,1.0,1,3.0,1,0,1,19,0.0171827456595668,0.0203800021229168,0.0357142857142857,26248.0,603.3809838956461,N
1219,C,5,INTB,Unknown,1,4,3,1,1,P06,320003,1300.0,0.0,5,,0,0,1,15,0.0260869565217391,0.0203800021229168,0.1428571428571428,38370.0,604.6753850022377,N
1220,C,5,Unknown,Unknown,0,2,1,1,0,P06,320003,1355.0,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.1428571428571428,53494.74710029566,318.0161398664757,N
1221,C,5,Unknown,Unknown,1,7,6,1,1,P06,320003,1410.0,0.0,4,3.0,0,0,1,19,0.0171827456595668,0.0203800021229168,0.1428571428571428,51937.0,601.7895771269215,N
1222,A,5,Unknown,BIO,1,4,4,0,1,LMI,320003,1350.0,0.0,1,3.0,0,0,1,10,0.0171827456595668,0.066420664206642,0.1428571428571428,51937.0,601.7895771269215,N
1223,C,5,HIS,PSC,1,4,4,0,1,CAV,320003,1070.0,1.0,5,3.0,0,0,1,10,0.0238095238095238,0.0657894736842105,0.1428571428571428,51937.0,601.7895771269215,N
1224,C,5,MKT,Unknown,1,8,4,4,1,P06,320009,1300.0,0.0,1,4.0,0,0,1,18,0.0394736842105263,0.0203800021229168,0.03125,51937.0,601.7895771269215,N
1225,A,5,Unknown,Unknown,0,2,1,1,0,P06,320003,1246.6666666666667,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.1428571428571428,53494.74710029566,318.0161398664757,N
1226,H,5,Unknown,Unknown,0,4,2,0,0,LDZ,320011,1193.3333333333333,1.0,1,,0,0,1,34,0.0171827456595668,0.0203800021229168,0.0,53029.0,611.9484074523463,N
1227,H,8,Unknown,Unknown,1,8,7,1,1,SAT,320019,1140.0,1.0,1,,0,0,1,21,0.0171827456595668,0.0203800021229168,0.0714285714285714,53029.0,611.9484074523463,N
1228,H,5,Unknown,Unknown,0,2,1,0,0,CIP,320539,1146.0,1.0,3,,0,0,1,11,0.0171827456595668,0.0203800021229168,0.0,47093.0,616.0481191477636,N
1229,H,5,BUS,Unknown,0,1,0,0,0,CIP,320539,1152.0,0.0,4,,0,0,0,11,0.0157728706624605,0.0203800021229168,0.0,47093.0,616.0481191477636,N
1230,I,5,CHE,BIO,0,2,1,1,0,N07,320250,1158.0,0.0,1,,0,0,1,42,0.0,0.066420664206642,0.0,34207.0,730.3963136367911,N
1231,C,5,MED,Unknown,0,1,0,1,0,N08,320252,1164.0,1.0,1,,0,0,1,31,0.0128700128700128,0.0203800021229168,0.0,34207.0,730.3963136367911,N
1232,C,5,Unknown,Unknown,1,8,5,2,0,LTR,320070,1170.0,1.0,1,,1,0,1,22,0.0171827456595668,0.0203800021229168,0.1666666666666666,37439.0,725.740553988625,N
1233,C,5,PSY,EDU,1,4,4,0,0,ACT,320405,1010.0,1.0,4,,0,1,1,10,0.0291878172588832,0.0214132762312633,0.0526315789473684,78945.0,611.2419164706572,N
1234,C,5,NUR,PMED,0,2,1,1,0,P06,320372,1010.0,1.0,1,,0,0,0,19,0.0225872689938398,0.0378787878787878,0.0,53494.74710029566,318.0161398664757,N
1235,C,5,Unknown,Unknown,0,1,0,0,0,LDZ,320655,1010.0,1.0,1,,0,0,0,33,0.0171827456595668,0.0203800021229168,0.0,35673.0,664.9878512841613,N
1236,C,8,PMED,Unknown,1,6,5,0,0,HSV,442210,1010.0,0.0,5,3.0,0,0,1,11,0.0533088235294117,0.0203800021229168,0.0833333333333333,53494.74710029566,553.5393477568126,N
1237,C,5,Unknown,Unknown,0,2,2,0,0,ACT,320165,1140.0,0.0,1,,0,0,0,22,0.0171827456595668,0.0203800021229168,0.0,28934.0,409.57366097164856,N
1238,C,5,Unknown,Unknown,1,4,4,0,0,ACT,320548,1010.0,1.0,1,,0,0,1,17,0.0171827456595668,0.0203800021229168,0.0588235294117647,28468.0,457.00967327170224,N
1239,H,5,NUR,Unknown,0,1,0,0,0,BHC,320065,1090.0,1.0,5,,0,0,0,10,0.0225872689938398,0.0203800021229168,0.027027027027027,31277.0,436.95735092569777,N
1240,C,5,PMED,PLAW,1,9,7,0,1,LDZ,320065,1170.0,0.0,5,3.0,0,0,1,12,0.0533088235294117,0.0526315789473684,0.027027027027027,31277.0,436.95735092569777,N
1241,C,5,Unknown,Unknown,1,7,7,0,0,LMI,320105,1070.0,1.0,1,2.0,1,0,1,18,0.0171827456595668,0.0203800021229168,0.0454545454545454,32829.0,428.0454720305972,N
1242,C,5,ELC,CSI,0,1,1,0,1,CAV,320105,1120.0,0.0,3,,0,1,1,5,0.0,0.0052631578947368,0.0454545454545454,32829.0,428.0454720305972,N
1243,C,5,Unknown,Unknown,1,5,4,1,1,LMA,320325,1170.0,1.0,1,,0,0,1,8,0.0171827456595668,0.0203800021229168,0.037037037037037,28115.0,365.7022892641226,N
1244,C,5,Unknown,Unknown,1,4,4,0,0,SAT,320000,1240.0,0.0,1,3.0,0,1,1,19,0.0171827456595668,0.0203800021229168,0.0384615384615384,31574.0,529.9641316060714,N
1245,C,5,THEA,MED,1,10,9,1,0,N08,320565,1370.0,1.0,1,3.0,1,1,1,31,0.0090497737556561,0.0121334681496461,0.0769230769230769,38882.0,518.0474906465344,N
1246,C,5,HIS,Unknown,0,1,0,1,0,CLD,320145,1240.0,0.0,1,,0,0,1,32,0.0238095238095238,0.0203800021229168,0.0,30481.0,500.2154864038338,N
1247,C,6,Unknown,Unknown,1,5,5,0,0,SAT,290091,1110.0,1.0,1,3.0,0,1,1,15,0.0171827456595668,0.0203800021229168,1.0,40444.0,1094.9866656454449,N
1248,C,6,Unknown,Unknown,0,2,2,0,0,PHN,290041,1370.0,1.0,1,2.0,0,0,0,22,0.0171827456595668,0.0203800021229168,0.0,43986.0,1377.8648810871352,N
1249,C,8,EGR,Unknown,0,1,0,1,0,HCD,051775,1352.5,0.0,1,,0,0,0,25,0.0072992700729927,0.0203800021229168,0.0,27591.0,1252.5795246534271,N
1250,H,0,Unknown,Unknown,0,2,1,1,0,PCM,051840,1335.0,0.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0,33445.0,1244.9712215333263,N
1251,B,8,Unknown,Unknown,0,2,1,1,0,P06,051625,1317.5,1.0,1,1.0,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1252,N,8,Unknown,Unknown,0,2,1,1,0,P04,051730,1300.0,1.0,1,,0,0,1,22,0.0171827456595668,0.0203800021229168,0.0,59923.0,1259.4527378597013,N
1253,B,0,BUAD,Unknown,0,1,1,0,0,LMI,447290,1282.5,1.0,1,1.0,0,0,1,9,0.0091954022988505,0.0203800021229168,0.0376516305204012,31310.0,1246.1466439539165,N
1254,N,0,Unknown,Unknown,0,2,1,1,0,P06,050715,1265.0,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,51275.0,1257.8080113474043,N
1255,C,8,HIS,Unknown,0,1,0,0,0,BHC,050768,1247.5,0.0,3,,0,0,0,34,0.0238095238095238,0.0203800021229168,0.0,55492.0,1241.4231847947297,N
1256,B,8,PSY,LAW,0,4,3,1,0,HCD,050768,1230.0,0.0,1,2.0,0,0,1,30,0.0291878172588832,0.0112359550561797,0.0,35846.0,1246.0921215315084,N
1257,C,8,MED,Unknown,1,5,5,0,0,VBQ,053746,1280.0,1.0,5,,0,0,1,12,0.0128700128700128,0.0203800021229168,0.0833333333333333,100857.0,1281.4208407326037,N
1258,C,0,Unknown,Unknown,0,1,0,0,0,ATH,447290,1261.5384615384614,1.0,1,,0,0,0,22,0.0171827456595668,0.0203800021229168,0.0376516305204012,100761.0,1257.8047623280838,N
1259,N,0,ART,THEA,0,1,0,1,0,P04,447290,1243.076923076923,0.0,1,,0,0,1,30,0.005736137667304,0.0049019607843137,0.0376516305204012,122877.0,1265.5791218211798,N
1260,C,0,BUS,PSY,0,2,2,0,0,BST,052313,1224.6153846153843,0.0,1,,0,0,1,12,0.0157728706624605,0.0176366843033509,0.0,122877.0,1265.5791218211798,N
1261,N,8,MED,Unknown,0,2,1,1,0,P06,053802,1206.1538461538462,1.0,1,,0,0,0,18,0.0128700128700128,0.0203800021229168,0.0,122877.0,1265.5791218211798,N
1262,B,0,THEA,Unknown,0,1,0,0,0,CIP,052683,1187.6923076923076,1.0,4,1.0,0,0,0,42,0.0090497737556561,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1263,N,8,JOU,PSC,0,2,1,1,0,P04,053512,1169.2307692307693,1.0,1,,0,0,1,22,0.0421052631578947,0.0657894736842105,0.0,68263.0,1256.4093165360564,N
1264,C,0,LAW,BUS,0,2,1,0,0,CIP,053400,1150.7692307692307,1.0,5,,0,0,1,11,0.0121163166397415,0.0098765432098765,0.0,35744.0,1245.731071552931,N
1265,N,0,MTH,SCI,0,1,0,1,0,P04,447290,1132.3076923076924,0.0,1,,0,0,1,30,0.0047393364928909,0.0065359477124183,0.0376516305204012,118553.0,1263.6672579497422,N
1266,A,0,Unknown,Unknown,0,2,1,1,0,P06,053521,1113.8461538461538,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1267,C,8,PLAW,ECO,0,2,0,0,0,BHC,050088,1095.3846153846157,0.0,4,,0,0,0,22,0.0261437908496732,0.0,0.0,59328.0,1234.141721848096,N
1268,C,0,EGR,Unknown,0,1,0,1,0,HCD,447290,1076.923076923077,0.0,1,,0,0,0,27,0.0072992700729927,0.0203800021229168,0.0376516305204012,57861.0,1234.7806357928516,N
1269,C,0,Unknown,Unknown,0,1,0,0,0,ATH,447290,1058.4615384615386,1.0,1,,0,0,0,22,0.0171827456595668,0.0203800021229168,0.0376516305204012,63611.0,1236.4848529768724,N
1270,H,0,FSC,SOC,1,9,7,0,0,BHC,052167,1040.0,1.0,5,,0,1,1,22,0.1004784688995215,0.0169491525423728,0.1,46012.0,1239.1910477189451,N
1271,C,0,FSC,PHO,0,1,0,0,0,CIP,053330,1046.6666666666667,1.0,4,,0,0,0,11,0.1004784688995215,0.0,0.0,46012.0,1239.1910477189451,N
1272,N,0,PSY,PMED,0,5,1,2,0,CIP,053515,1053.3333333333333,1.0,4,,0,0,0,20,0.0291878172588832,0.0378787878787878,0.0,72906.0,1238.186581017157,N
1273,C,0,PVET,PT,1,3,3,0,1,CAV,051505,1060.0,1.0,5,,0,0,1,12,0.0142857142857142,0.0192307692307692,0.1111111111111111,59347.0,1242.7487453527006,N
1274,H,8,Unknown,Unknown,0,2,1,1,0,P06,053240,1057.5,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1275,B,0,EDU,Unknown,0,1,0,1,0,N07,447290,1055.0,1.0,1,1.0,0,0,1,31,0.0100334448160535,0.0203800021229168,0.0376516305204012,32565.0,1244.9088856340147,N
1276,C,0,Unknown,Unknown,0,1,0,1,0,P04,051465,1052.5,1.0,1,,0,0,0,25,0.0171827456595668,0.0203800021229168,0.0,32565.0,1244.9088856340147,N
1277,A,0,Unknown,Unknown,1,7,7,0,0,SAT,050130,1050.0,0.0,1,3.0,1,0,1,8,0.0171827456595668,0.0203800021229168,0.0555555555555555,51255.0,1237.972345315788,N
1278,H,0,EGR,ATH,0,1,0,0,0,BHC,050783,1120.0,0.0,4,,0,0,0,10,0.0072992700729927,0.0,0.0,50634.0,1233.0124870479892,N
1279,C,8,Unknown,Unknown,1,4,4,0,0,HST,052392,1190.0,1.0,1,,0,0,1,7,0.0171827456595668,0.0203800021229168,0.1111111111111111,50634.0,1233.0124870479892,N
1280,O,0,Unknown,Unknown,0,2,1,1,0,P06,447290,1186.0,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,53494.74710029566,318.0161398664757,N
1281,N,0,CHE,EGR,0,1,0,1,0,P04,447290,1182.0,1.0,1,,0,0,1,30,0.0,0.0205882352941176,0.0376516305204012,55701.0,1243.9120781608983,N
1282,O,0,Unknown,Unknown,0,2,1,1,0,P06,052401,1178.0,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.3333333333333333,53494.74710029566,318.0161398664757,N
1283,N,0,JOU,Unknown,0,1,0,1,0,P04,447290,1174.0,1.0,1,,0,0,1,30,0.0421052631578947,0.0203800021229168,0.0376516305204012,53494.74710029566,1249.6810955129154,N
1284,C,0,LAW,INTB,1,7,6,0,1,LMI,060135,1170.0,1.0,1,3.0,0,0,1,12,0.0121163166397415,0.0222222222222222,1.0,88725.0,1278.9159557635744,N
1285,C,0,Unknown,Unknown,0,2,1,1,0,P06,052120,1130.0,0.0,1,2.0,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1286,A,0,Unknown,Unknown,1,3,2,1,0,P06,052618,1090.0,1.0,1,,0,0,1,19,0.0171827456595668,0.0203800021229168,0.1111111111111111,53494.74710029566,318.0161398664757,N
1287,O,0,Unknown,Unknown,0,2,1,1,0,P06,051088,1175.0,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1288,C,8,ACC,PSC,1,10,10,0,1,CAV,050469,1260.0,0.0,3,3.0,0,0,1,15,0.0181818181818181,0.0657894736842105,0.5,74616.0,1260.9028933327002,N
1289,C,0,PMED,Unknown,0,6,5,1,1,P06,053503,1330.0,1.0,5,,0,1,1,18,0.0533088235294117,0.0203800021229168,0.0,83750.0,1283.455135198636,N
1290,N,0,Unknown,Unknown,0,2,1,1,0,PRC,447290,1326.6666666666667,1.0,1,,0,0,1,18,0.0171827456595668,0.0203800021229168,0.0376516305204012,61356.0,1270.886651200711,N
1291,C,8,Unknown,Unknown,0,2,1,1,0,P06,053746,1323.3333333333333,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0833333333333333,53494.74710029566,318.0161398664757,N
1292,C,0,Unknown,Unknown,1,2,1,0,0,BHC,053341,1320.0,1.0,4,3.0,0,0,1,10,0.0171827456595668,0.0203800021229168,0.1666666666666666,53494.74710029566,1260.5052812233955,N
1293,C,0,FSC,Unknown,0,1,0,0,0,BHC,050590,1291.111111111111,1.0,3,,0,0,0,22,0.1004784688995215,0.0203800021229168,0.0,66663.0,1218.7207087353245,N
1294,N,8,Unknown,Unknown,0,2,1,1,0,P06,051362,1262.2222222222222,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,1242.107280803552,N
1295,H,8,Unknown,Unknown,0,2,1,1,0,P06,051075,1233.3333333333333,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1296,O,0,Unknown,Unknown,0,2,1,1,0,P06,052694,1204.4444444444443,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1297,C,0,CHE,SCI,0,1,0,1,0,HCD,050238,1175.5555555555557,1.0,1,,0,0,0,30,0.0,0.0065359477124183,0.0,53494.74710029566,318.0161398664757,N
1298,A,8,Unknown,Unknown,0,2,1,1,0,P06,052020,1146.6666666666667,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1299,N,8,Unknown,Unknown,0,2,1,1,0,AGN,052278,1117.7777777777778,1.0,1,3.0,0,0,1,14,0.0171827456595668,0.0203800021229168,0.0,39098.0,1212.9828748091743,N
1300,N,0,EGR,Unknown,0,1,0,1,0,P04,447290,1088.888888888889,0.0,1,,0,0,1,30,0.0072992700729927,0.0203800021229168,0.0376516305204012,69848.0,1224.002278764821,N
1301,A,0,Unknown,Unknown,1,12,10,1,0,BST,050748,1060.0,1.0,1,4.0,0,0,1,12,0.0171827456595668,0.0203800021229168,0.0555555555555555,69848.0,1224.002278764821,N
1302,N,0,PLAW,BUS,0,2,1,1,0,P06,050748,1076.6666666666667,1.0,1,,0,0,0,19,0.0261437908496732,0.0098765432098765,0.0555555555555555,69848.0,1224.002278764821,N
1303,N,0,SSC,HIS,0,2,1,1,0,P06,052508,1093.3333333333333,1.0,1,,0,0,0,18,0.0,0.0119760479041916,0.0,63526.0,1224.380805703479,N
1304,H,8,PSY,MST,1,7,7,0,0,LMI,052686,1110.0,1.0,1,3.0,1,1,1,14,0.0291878172588832,0.5,1.0,56657.0,1240.138369318826,N
1305,N,0,Unknown,Unknown,0,2,1,1,0,P06,052420,1125.0,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,38085.0,1240.3360978281162,N
1306,C,0,FSC,Unknown,1,8,7,0,0,BST,053495,1140.0,1.0,1,3.0,0,1,1,12,0.1004784688995215,0.0203800021229168,0.125,47575.0,1238.1203106777468,N
1307,A,0,Unknown,Unknown,0,2,1,1,0,P06,053495,1151.6666666666667,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.125,53494.74710029566,318.0161398664757,N
1308,A,0,Unknown,Unknown,0,2,1,1,0,P06,052685,1163.3333333333333,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1309,C,0,MED,THEA,0,1,0,1,0,HCD,447290,1175.0,1.0,1,,0,0,1,30,0.0128700128700128,0.0049019607843137,0.0376516305204012,53494.74710029566,318.0161398664757,N
1310,H,8,Unknown,Unknown,0,2,1,1,0,P06,051075,1186.6666666666667,1.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1311,N,0,Unknown,Unknown,0,3,1,2,0,PCM,051242,1198.3333333333333,1.0,1,,0,0,1,15,0.0171827456595668,0.0203800021229168,0.0,36025.0,1182.7791614269922,N
1312,C,8,JOU,Unknown,1,8,3,3,0,HSV,052836,1210.0,1.0,4,,0,0,1,20,0.0421052631578947,0.0203800021229168,0.4,42443.0,1176.609908421888,N
1313,C,8,PMED,BIO,1,18,13,2,1,P04,052741,1400.0,1.0,5,3.0,1,1,1,26,0.0533088235294117,0.066420664206642,0.0909090909090909,76368.0,1190.911440478024,N
1314,N,0,Unknown,Unknown,1,5,4,0,1,FPA,050804,1420.0,0.0,1,,1,0,1,7,0.0171827456595668,0.0203800021229168,0.1666666666666666,56486.0,1169.9328961420324,N
1315,N,0,BUS,Unknown,0,1,0,1,0,P04,447290,1415.0,1.0,1,,0,0,1,30,0.0157728706624605,0.0203800021229168,0.0376516305204012,63996.0,1191.0004234036471,N
1316,N,8,Unknown,Unknown,1,4,3,0,0,RFF,052896,1410.0,1.0,1,,0,0,1,22,0.0171827456595668,0.0203800021229168,0.0666666666666666,63996.0,1191.0004234036471,N
1317,C,8,BUS,Unknown,1,10,10,0,1,CAV,050876,1250.0,1.0,1,4.0,1,0,1,17,0.0157728706624605,0.0203800021229168,0.5,48441.0,1181.7826375561904,N
1318,C,0,Unknown,Unknown,1,3,3,0,1,ACT,050880,1170.0,1.0,1,3.0,0,0,1,8,0.0171827456595668,0.0203800021229168,0.1176470588235294,48441.0,1181.7826375561904,N
1319,C,0,EDU,Unknown,1,6,5,0,1,BHC,050880,1010.0,1.0,3,3.0,0,0,1,21,0.0100334448160535,0.0203800021229168,0.1176470588235294,48441.0,1181.7826375561904,N
1320,C,0,Unknown,Unknown,0,2,1,1,0,P06,051333,1046.6666666666667,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1321,N,0,FIN,LAW,0,1,0,1,0,P04,447290,1083.3333333333333,0.0,1,,0,0,1,30,0.0697674418604651,0.0112359550561797,0.0376516305204012,68691.0,1190.7902136487094,N
1322,C,8,Unknown,Unknown,1,2,2,0,0,SAT,052836,1120.0,1.0,1,,0,0,1,12,0.0171827456595668,0.0203800021229168,0.4,49011.0,1169.8272765569943,N
1323,N,0,EGR,Unknown,0,1,0,1,0,P04,H00000,1162.0,1.0,1,,0,0,0,29,0.0072992700729927,0.0203800021229168,0.010752688172043,44615.0,1173.289535596017,N
1324,C,0,Unknown,Unknown,0,2,2,0,0,EML,447290,1204.0,1.0,1,,0,0,1,20,0.0171827456595668,0.0203800021229168,0.0376516305204012,71385.0,1177.4899595539468,N
1325,C,0,Unknown,Unknown,0,1,0,0,0,BHC,052536,1246.0,0.0,3,,0,0,0,21,0.0171827456595668,0.0203800021229168,0.0,71385.0,1177.4899595539468,N
1326,A,0,RE,AVS,0,1,1,0,0,LMI,447290,1288.0,0.0,1,,0,0,1,9,0.0,0.0,0.0376516305204012,60404.0,1166.5872382325076,N
1327,C,0,LAW,BUS,1,7,7,0,1,CAV,050466,1330.0,0.0,1,3.0,0,0,1,17,0.0121163166397415,0.0098765432098765,0.081081081081081,196298.0,1187.158290503927,N
1328,C,0,ENG,FSC,0,2,0,2,0,N07,447290,1306.6666666666667,0.0,1,,0,0,0,31,0.0176991150442477,0.0327868852459016,0.0376516305204012,45647.0,1185.282837789851,N
1329,A,0,Unknown,Unknown,0,2,1,1,0,P06,050883,1283.3333333333333,1.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1330,C,0,HIS,Unknown,1,3,3,0,0,LMI,050466,1260.0,1.0,1,,0,0,1,11,0.0238095238095238,0.0203800021229168,0.081081081081081,69057.0,1190.584054994444,N
1331,A,0,Unknown,Unknown,0,2,1,1,0,P06,052251,1250.0,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1332,N,0,MED,ELL,0,1,0,1,0,P04,447290,1240.0,1.0,1,,0,0,1,30,0.0128700128700128,0.0,0.0376516305204012,26505.0,1182.9909649026013,N
1333,B,0,SCI,PSY,0,2,1,1,0,CWY,052885,1230.0,1.0,1,,0,0,1,13,0.0030674846625766,0.0176366843033509,0.0,31139.0,1183.0781736293238,N
1334,C,8,THEA,LAW,1,5,4,1,1,BST,052820,1220.0,1.0,1,3.0,0,0,1,12,0.0090497737556561,0.0112359550561797,0.1,45202.0,1189.7913798155807,N
1335,C,0,Unknown,Unknown,0,2,1,1,0,P06,052870,1235.0,0.0,1,,0,0,0,18,0.0171827456595668,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1336,C,0,MUS,CED,1,4,3,1,1,CAV,052837,1250.0,0.0,1,,0,0,1,23,0.0058823529411764,0.2,0.5,42774.0,1185.3881970694558,N
1337,C,0,FSC,Unknown,0,1,1,0,0,LMI,447290,1228.0,1.0,1,,0,0,1,12,0.1004784688995215,0.0203800021229168,0.0376516305204012,55973.0,1176.9202481951063,N
1338,C,0,Unknown,Unknown,0,1,0,0,0,BHC,052858,1206.0,1.0,1,,0,0,0,15,0.0171827456595668,0.0203800021229168,0.0,57461.0,1179.741625325606,N
1339,N,0,Unknown,Unknown,0,5,3,2,0,PRC,051725,1184.0,1.0,3,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.0,77851.0,1182.6590953281025,N
1340,C,0,BIO,Unknown,0,2,1,1,0,P06,052862,1162.0,0.0,1,,0,0,1,19,0.0199692780337941,0.0203800021229168,0.0,53494.74710029566,318.0161398664757,N
1341,C,0,BIO,Unknown,1,7,5,1,0,CIP,050466,1140.0,1.0,1,3.0,1,0,1,16,0.0199692780337941,0.0203800021229168,0.081081081081081,93929.0,1188.1831224486448,N
1342,C,8,Unknown,Unknown,0,3,1,2,0,PCG,052839,1175.7142857142858,1.0,1,,0,0,1,23,0.0171827456595668,0.0203800021229168,0.0,93929.0,1188.1831224486448,N
1343,H,0,Unknown,Unknown,0,2,1,1,0,P06,050466,1211.428571428571,0.0,1,,0,0,0,19,0.0171827456595668,0.0203800021229168,0.081081081081081,53494.74710029566,318.0161398664757,N
1344,N,0,EGR,Unknown,0,2,1,1,0,P06,051242,1247.142857142857,0.0,1,,0,0,0,18,0.0072992700729927,0.0203800021229168,0.0,42970.0,1179.2162351460968,N
